split,relative_path,label,class_name,stem,official_label,local_cluster_label,group_id
train,colon_n/colonn1178.jpeg,0,benign,colonn1178,colon_n,133,382
train,colon_n/colonn1179.jpeg,0,benign,colonn1179,colon_n,133,382
train,colon_n/colonn1180.jpeg,0,benign,colonn1180,colon_n,21,270
train,colon_n/colonn1181.jpeg,0,benign,colonn1181,colon_n,213,462
train,colon_n/colonn1182.jpeg,0,benign,colonn1182,colon_n,39,288
train,colon_n/colonn1183.jpeg,0,benign,colonn1183,colon_n,242,491
train,colon_n/colonn1185.jpeg,0,benign,colonn1185,colon_n,14,263
train,colon_n/colonn1186.jpeg,0,benign,colonn1186,colon_n,50,299
train,colon_n/colonn1187.jpeg,0,benign,colonn1187,colon_n,118,367
train,colon_n/colonn1188.jpeg,0,benign,colonn1188,colon_n,214,463
train,colon_n/colonn1189.jpeg,0,benign,colonn1189,colon_n,204,453
train,colon_n/colonn119.jpeg,0,benign,colonn119,colon_n,236,485
train,colon_n/colonn1191.jpeg,0,benign,colonn1191,colon_n,169,418
train,colon_n/colonn1192.jpeg,0,benign,colonn1192,colon_n,131,380
train,colon_n/colonn1193.jpeg,0,benign,colonn1193,colon_n,222,471
train,colon_n/colonn1194.jpeg,0,benign,colonn1194,colon_n,155,404
train,colon_n/colonn1196.jpeg,0,benign,colonn1196,colon_n,0,249
train,colon_n/colonn1198.jpeg,0,benign,colonn1198,colon_n,203,452
train,colon_n/colonn1199.jpeg,0,benign,colonn1199,colon_n,246,495
train,colon_n/colonn120.jpeg,0,benign,colonn120,colon_n,236,485
train,colon_n/colonn1200.jpeg,0,benign,colonn1200,colon_n,251,500
train,colon_n/colonn1203.jpeg,0,benign,colonn1203,colon_n,124,373
train,colon_n/colonn1204.jpeg,0,benign,colonn1204,colon_n,254,503
train,colon_n/colonn1205.jpeg,0,benign,colonn1205,colon_n,187,436
train,colon_n/colonn1206.jpeg,0,benign,colonn1206,colon_n,189,438
train,colon_n/colonn1207.jpeg,0,benign,colonn1207,colon_n,1,250
train,colon_n/colonn1209.jpeg,0,benign,colonn1209,colon_n,196,445
train,colon_n/colonn1210.jpeg,0,benign,colonn1210,colon_n,2,251
train,colon_n/colonn1212.jpeg,0,benign,colonn1212,colon_n,128,377
train,colon_n/colonn1213.jpeg,0,benign,colonn1213,colon_n,81,330
train,colon_n/colonn1214.jpeg,0,benign,colonn1214,colon_n,81,330
train,colon_n/colonn1215.jpeg,0,benign,colonn1215,colon_n,227,476
train,colon_n/colonn1216.jpeg,0,benign,colonn1216,colon_n,80,329
train,colon_n/colonn1220.jpeg,0,benign,colonn1220,colon_n,89,338
train,colon_n/colonn1222.jpeg,0,benign,colonn1222,colon_n,27,276
train,colon_n/colonn1223.jpeg,0,benign,colonn1223,colon_n,8,257
train,colon_n/colonn1224.jpeg,0,benign,colonn1224,colon_n,56,305
train,colon_n/colonn1225.jpeg,0,benign,colonn1225,colon_n,42,291
train,colon_n/colonn1226.jpeg,0,benign,colonn1226,colon_n,74,323
train,colon_n/colonn1229.jpeg,0,benign,colonn1229,colon_n,48,297
train,colon_n/colonn1231.jpeg,0,benign,colonn1231,colon_n,12,261
train,colon_n/colonn1232.jpeg,0,benign,colonn1232,colon_n,4,253
train,colon_n/colonn1233.jpeg,0,benign,colonn1233,colon_n,59,308
train,colon_n/colonn1234.jpeg,0,benign,colonn1234,colon_n,106,355
train,colon_n/colonn1235.jpeg,0,benign,colonn1235,colon_n,50,299
train,colon_n/colonn1236.jpeg,0,benign,colonn1236,colon_n,37,286
train,colon_n/colonn1237.jpeg,0,benign,colonn1237,colon_n,49,298
train,colon_n/colonn1238.jpeg,0,benign,colonn1238,colon_n,138,387
train,colon_n/colonn124.jpeg,0,benign,colonn124,colon_n,42,291
train,colon_n/colonn1240.jpeg,0,benign,colonn1240,colon_n,11,260
train,colon_n/colonn1241.jpeg,0,benign,colonn1241,colon_n,169,418
train,colon_n/colonn1242.jpeg,0,benign,colonn1242,colon_n,100,349
train,colon_n/colonn1243.jpeg,0,benign,colonn1243,colon_n,131,380
train,colon_n/colonn1244.jpeg,0,benign,colonn1244,colon_n,53,302
train,colon_n/colonn1246.jpeg,0,benign,colonn1246,colon_n,188,437
train,colon_n/colonn1247.jpeg,0,benign,colonn1247,colon_n,0,249
train,colon_n/colonn1248.jpeg,0,benign,colonn1248,colon_n,61,310
train,colon_n/colonn125.jpeg,0,benign,colonn125,colon_n,143,392
train,colon_n/colonn1251.jpeg,0,benign,colonn1251,colon_n,44,293
train,colon_n/colonn1253.jpeg,0,benign,colonn1253,colon_n,103,352
train,colon_n/colonn1254.jpeg,0,benign,colonn1254,colon_n,52,301
train,colon_n/colonn1255.jpeg,0,benign,colonn1255,colon_n,88,337
train,colon_n/colonn1256.jpeg,0,benign,colonn1256,colon_n,88,337
train,colon_n/colonn1257.jpeg,0,benign,colonn1257,colon_n,198,447
train,colon_n/colonn1258.jpeg,0,benign,colonn1258,colon_n,174,423
train,colon_n/colonn1259.jpeg,0,benign,colonn1259,colon_n,58,307
train,colon_n/colonn126.jpeg,0,benign,colonn126,colon_n,139,388
train,colon_n/colonn1261.jpeg,0,benign,colonn1261,colon_n,187,436
train,colon_n/colonn1262.jpeg,0,benign,colonn1262,colon_n,32,281
train,colon_n/colonn1264.jpeg,0,benign,colonn1264,colon_n,233,482
train,colon_n/colonn1265.jpeg,0,benign,colonn1265,colon_n,121,370
train,colon_n/colonn1266.jpeg,0,benign,colonn1266,colon_n,164,413
train,colon_n/colonn1267.jpeg,0,benign,colonn1267,colon_n,211,460
train,colon_n/colonn1268.jpeg,0,benign,colonn1268,colon_n,105,354
train,colon_n/colonn1269.jpeg,0,benign,colonn1269,colon_n,85,334
train,colon_n/colonn127.jpeg,0,benign,colonn127,colon_n,210,459
train,colon_n/colonn1270.jpeg,0,benign,colonn1270,colon_n,85,334
train,colon_n/colonn1271.jpeg,0,benign,colonn1271,colon_n,85,334
train,colon_n/colonn1272.jpeg,0,benign,colonn1272,colon_n,22,271
train,colon_n/colonn1273.jpeg,0,benign,colonn1273,colon_n,123,372
train,colon_n/colonn1274.jpeg,0,benign,colonn1274,colon_n,27,276
train,colon_n/colonn1275.jpeg,0,benign,colonn1275,colon_n,70,319
train,colon_n/colonn1276.jpeg,0,benign,colonn1276,colon_n,218,467
train,colon_n/colonn1277.jpeg,0,benign,colonn1277,colon_n,17,266
train,colon_n/colonn1278.jpeg,0,benign,colonn1278,colon_n,17,266
train,colon_n/colonn128.jpeg,0,benign,colonn128,colon_n,41,290
train,colon_n/colonn1280.jpeg,0,benign,colonn1280,colon_n,217,466
train,colon_n/colonn1281.jpeg,0,benign,colonn1281,colon_n,71,320
train,colon_n/colonn1282.jpeg,0,benign,colonn1282,colon_n,47,296
train,colon_n/colonn1283.jpeg,0,benign,colonn1283,colon_n,210,459
train,colon_n/colonn1285.jpeg,0,benign,colonn1285,colon_n,39,288
train,colon_n/colonn1286.jpeg,0,benign,colonn1286,colon_n,102,351
train,colon_n/colonn1287.jpeg,0,benign,colonn1287,colon_n,78,327
train,colon_n/colonn1288.jpeg,0,benign,colonn1288,colon_n,78,327
train,colon_n/colonn1289.jpeg,0,benign,colonn1289,colon_n,72,321
train,colon_n/colonn129.jpeg,0,benign,colonn129,colon_n,65,314
train,colon_n/colonn1293.jpeg,0,benign,colonn1293,colon_n,37,286
train,colon_n/colonn1294.jpeg,0,benign,colonn1294,colon_n,118,367
train,colon_n/colonn1295.jpeg,0,benign,colonn1295,colon_n,40,289
train,colon_n/colonn1296.jpeg,0,benign,colonn1296,colon_n,169,418
train,colon_n/colonn1297.jpeg,0,benign,colonn1297,colon_n,26,275
train,colon_n/colonn1298.jpeg,0,benign,colonn1298,colon_n,53,302
train,colon_n/colonn1301.jpeg,0,benign,colonn1301,colon_n,176,425
train,colon_n/colonn1308.jpeg,0,benign,colonn1308,colon_n,124,373
train,colon_n/colonn1309.jpeg,0,benign,colonn1309,colon_n,254,503
train,colon_n/colonn131.jpeg,0,benign,colonn131,colon_n,12,261
train,colon_n/colonn1310.jpeg,0,benign,colonn1310,colon_n,160,409
train,colon_n/colonn1311.jpeg,0,benign,colonn1311,colon_n,160,409
train,colon_n/colonn1312.jpeg,0,benign,colonn1312,colon_n,36,285
train,colon_n/colonn1313.jpeg,0,benign,colonn1313,colon_n,250,499
train,colon_n/colonn1314.jpeg,0,benign,colonn1314,colon_n,98,347
train,colon_n/colonn1317.jpeg,0,benign,colonn1317,colon_n,248,497
train,colon_n/colonn132.jpeg,0,benign,colonn132,colon_n,12,261
train,colon_n/colonn1320.jpeg,0,benign,colonn1320,colon_n,128,377
train,colon_n/colonn1321.jpeg,0,benign,colonn1321,colon_n,128,377
train,colon_n/colonn1324.jpeg,0,benign,colonn1324,colon_n,227,476
train,colon_n/colonn1325.jpeg,0,benign,colonn1325,colon_n,110,359
train,colon_n/colonn1327.jpeg,0,benign,colonn1327,colon_n,85,334
train,colon_n/colonn1328.jpeg,0,benign,colonn1328,colon_n,180,429
train,colon_n/colonn1329.jpeg,0,benign,colonn1329,colon_n,62,311
train,colon_n/colonn133.jpeg,0,benign,colonn133,colon_n,77,326
train,colon_n/colonn1330.jpeg,0,benign,colonn1330,colon_n,156,405
train,colon_n/colonn1331.jpeg,0,benign,colonn1331,colon_n,7,256
train,colon_n/colonn1332.jpeg,0,benign,colonn1332,colon_n,123,372
train,colon_n/colonn1333.jpeg,0,benign,colonn1333,colon_n,20,269
train,colon_n/colonn1334.jpeg,0,benign,colonn1334,colon_n,27,276
train,colon_n/colonn1335.jpeg,0,benign,colonn1335,colon_n,17,266
train,colon_n/colonn1337.jpeg,0,benign,colonn1337,colon_n,115,364
train,colon_n/colonn1338.jpeg,0,benign,colonn1338,colon_n,42,291
train,colon_n/colonn134.jpeg,0,benign,colonn134,colon_n,201,450
train,colon_n/colonn1340.jpeg,0,benign,colonn1340,colon_n,47,296
train,colon_n/colonn1341.jpeg,0,benign,colonn1341,colon_n,139,388
train,colon_n/colonn1342.jpeg,0,benign,colonn1342,colon_n,139,388
train,colon_n/colonn1345.jpeg,0,benign,colonn1345,colon_n,28,277
train,colon_n/colonn1346.jpeg,0,benign,colonn1346,colon_n,87,336
train,colon_n/colonn1348.jpeg,0,benign,colonn1348,colon_n,5,254
train,colon_n/colonn1349.jpeg,0,benign,colonn1349,colon_n,34,283
train,colon_n/colonn135.jpeg,0,benign,colonn135,colon_n,163,412
train,colon_n/colonn1350.jpeg,0,benign,colonn1350,colon_n,50,299
train,colon_n/colonn1351.jpeg,0,benign,colonn1351,colon_n,50,299
train,colon_n/colonn1353.jpeg,0,benign,colonn1353,colon_n,37,286
train,colon_n/colonn1354.jpeg,0,benign,colonn1354,colon_n,49,298
train,colon_n/colonn1355.jpeg,0,benign,colonn1355,colon_n,43,292
train,colon_n/colonn1356.jpeg,0,benign,colonn1356,colon_n,138,387
train,colon_n/colonn1358.jpeg,0,benign,colonn1358,colon_n,153,402
train,colon_n/colonn1359.jpeg,0,benign,colonn1359,colon_n,29,278
train,colon_n/colonn136.jpeg,0,benign,colonn136,colon_n,49,298
train,colon_n/colonn1360.jpeg,0,benign,colonn1360,colon_n,29,278
train,colon_n/colonn1361.jpeg,0,benign,colonn1361,colon_n,26,275
train,colon_n/colonn1362.jpeg,0,benign,colonn1362,colon_n,53,302
train,colon_n/colonn1363.jpeg,0,benign,colonn1363,colon_n,188,437
train,colon_n/colonn1364.jpeg,0,benign,colonn1364,colon_n,61,310
train,colon_n/colonn1365.jpeg,0,benign,colonn1365,colon_n,194,443
train,colon_n/colonn1367.jpeg,0,benign,colonn1367,colon_n,232,481
train,colon_n/colonn1368.jpeg,0,benign,colonn1368,colon_n,44,293
train,colon_n/colonn1369.jpeg,0,benign,colonn1369,colon_n,203,452
train,colon_n/colonn137.jpeg,0,benign,colonn137,colon_n,118,367
train,colon_n/colonn1370.jpeg,0,benign,colonn1370,colon_n,237,486
train,colon_n/colonn1371.jpeg,0,benign,colonn1371,colon_n,94,343
train,colon_n/colonn1372.jpeg,0,benign,colonn1372,colon_n,76,325
train,colon_n/colonn1373.jpeg,0,benign,colonn1373,colon_n,152,401
train,colon_n/colonn1374.jpeg,0,benign,colonn1374,colon_n,254,503
train,colon_n/colonn1375.jpeg,0,benign,colonn1375,colon_n,51,300
train,colon_n/colonn1376.jpeg,0,benign,colonn1376,colon_n,98,347
train,colon_n/colonn1377.jpeg,0,benign,colonn1377,colon_n,239,488
train,colon_n/colonn1378.jpeg,0,benign,colonn1378,colon_n,46,295
train,colon_n/colonn138.jpeg,0,benign,colonn138,colon_n,40,289
train,colon_n/colonn1381.jpeg,0,benign,colonn1381,colon_n,121,370
train,colon_n/colonn1382.jpeg,0,benign,colonn1382,colon_n,63,312
train,colon_n/colonn1383.jpeg,0,benign,colonn1383,colon_n,141,390
train,colon_n/colonn1387.jpeg,0,benign,colonn1387,colon_n,180,429
train,colon_n/colonn1388.jpeg,0,benign,colonn1388,colon_n,62,311
train,colon_n/colonn1389.jpeg,0,benign,colonn1389,colon_n,62,311
train,colon_n/colonn139.jpeg,0,benign,colonn139,colon_n,169,418
train,colon_n/colonn1391.jpeg,0,benign,colonn1391,colon_n,7,256
train,colon_n/colonn1393.jpeg,0,benign,colonn1393,colon_n,13,262
train,colon_n/colonn1394.jpeg,0,benign,colonn1394,colon_n,20,269
train,colon_n/colonn1395.jpeg,0,benign,colonn1395,colon_n,23,272
train,colon_n/colonn1396.jpeg,0,benign,colonn1396,colon_n,212,461
train,colon_n/colonn1397.jpeg,0,benign,colonn1397,colon_n,218,467
train,colon_n/colonn1398.jpeg,0,benign,colonn1398,colon_n,195,444
train,colon_n/colonn14.jpeg,0,benign,colonn14,colon_n,205,454
train,colon_n/colonn1402.jpeg,0,benign,colonn1402,colon_n,56,305
train,colon_n/colonn1403.jpeg,0,benign,colonn1403,colon_n,56,305
train,colon_n/colonn1404.jpeg,0,benign,colonn1404,colon_n,3,252
train,colon_n/colonn1406.jpeg,0,benign,colonn1406,colon_n,104,353
train,colon_n/colonn1407.jpeg,0,benign,colonn1407,colon_n,139,388
train,colon_n/colonn1408.jpeg,0,benign,colonn1408,colon_n,65,314
train,colon_n/colonn1409.jpeg,0,benign,colonn1409,colon_n,72,321
train,colon_n/colonn141.jpeg,0,benign,colonn141,colon_n,184,433
train,colon_n/colonn1413.jpeg,0,benign,colonn1413,colon_n,148,397
train,colon_n/colonn1415.jpeg,0,benign,colonn1415,colon_n,230,479
train,colon_n/colonn1417.jpeg,0,benign,colonn1417,colon_n,0,249
train,colon_n/colonn1418.jpeg,0,benign,colonn1418,colon_n,119,368
train,colon_n/colonn1419.jpeg,0,benign,colonn1419,colon_n,235,484
train,colon_n/colonn1420.jpeg,0,benign,colonn1420,colon_n,176,425
train,colon_n/colonn1423.jpeg,0,benign,colonn1423,colon_n,203,452
train,colon_n/colonn1424.jpeg,0,benign,colonn1424,colon_n,103,352
train,colon_n/colonn1427.jpeg,0,benign,colonn1427,colon_n,246,495
train,colon_n/colonn1428.jpeg,0,benign,colonn1428,colon_n,237,486
train,colon_n/colonn1429.jpeg,0,benign,colonn1429,colon_n,94,343
train,colon_n/colonn1430.jpeg,0,benign,colonn1430,colon_n,58,307
train,colon_n/colonn1432.jpeg,0,benign,colonn1432,colon_n,215,464
train,colon_n/colonn1433.jpeg,0,benign,colonn1433,colon_n,160,409
train,colon_n/colonn1435.jpeg,0,benign,colonn1435,colon_n,32,281
train,colon_n/colonn1436.jpeg,0,benign,colonn1436,colon_n,51,300
train,colon_n/colonn1437.jpeg,0,benign,colonn1437,colon_n,177,426
train,colon_n/colonn1439.jpeg,0,benign,colonn1439,colon_n,141,390
train,colon_n/colonn1440.jpeg,0,benign,colonn1440,colon_n,81,330
train,colon_n/colonn1442.jpeg,0,benign,colonn1442,colon_n,85,334
train,colon_n/colonn1444.jpeg,0,benign,colonn1444,colon_n,145,394
train,colon_n/colonn1445.jpeg,0,benign,colonn1445,colon_n,23,272
train,colon_n/colonn1446.jpeg,0,benign,colonn1446,colon_n,195,444
train,colon_n/colonn145.jpeg,0,benign,colonn145,colon_n,52,301
train,colon_n/colonn1450.jpeg,0,benign,colonn1450,colon_n,42,291
train,colon_n/colonn1451.jpeg,0,benign,colonn1451,colon_n,228,477
train,colon_n/colonn1452.jpeg,0,benign,colonn1452,colon_n,54,303
train,colon_n/colonn1453.jpeg,0,benign,colonn1453,colon_n,54,303
train,colon_n/colonn1454.jpeg,0,benign,colonn1454,colon_n,41,290
train,colon_n/colonn1455.jpeg,0,benign,colonn1455,colon_n,77,326
train,colon_n/colonn1457.jpeg,0,benign,colonn1457,colon_n,4,253
train,colon_n/colonn1458.jpeg,0,benign,colonn1458,colon_n,59,308
train,colon_n/colonn1459.jpeg,0,benign,colonn1459,colon_n,59,308
train,colon_n/colonn1460.jpeg,0,benign,colonn1460,colon_n,130,379
train,colon_n/colonn1461.jpeg,0,benign,colonn1461,colon_n,130,379
train,colon_n/colonn1463.jpeg,0,benign,colonn1463,colon_n,43,292
train,colon_n/colonn1464.jpeg,0,benign,colonn1464,colon_n,148,397
train,colon_n/colonn1465.jpeg,0,benign,colonn1465,colon_n,138,387
train,colon_n/colonn1466.jpeg,0,benign,colonn1466,colon_n,230,479
train,colon_n/colonn1468.jpeg,0,benign,colonn1468,colon_n,29,278
train,colon_n/colonn1470.jpeg,0,benign,colonn1470,colon_n,26,275
train,colon_n/colonn1472.jpeg,0,benign,colonn1472,colon_n,155,404
train,colon_n/colonn1473.jpeg,0,benign,colonn1473,colon_n,167,416
train,colon_n/colonn1475.jpeg,0,benign,colonn1475,colon_n,44,293
train,colon_n/colonn1476.jpeg,0,benign,colonn1476,colon_n,103,352
train,colon_n/colonn1477.jpeg,0,benign,colonn1477,colon_n,174,423
train,colon_n/colonn1478.jpeg,0,benign,colonn1478,colon_n,191,440
train,colon_n/colonn1479.jpeg,0,benign,colonn1479,colon_n,99,348
train,colon_n/colonn148.jpeg,0,benign,colonn148,colon_n,198,447
train,colon_n/colonn1480.jpeg,0,benign,colonn1480,colon_n,199,448
train,colon_n/colonn1481.jpeg,0,benign,colonn1481,colon_n,160,409
train,colon_n/colonn1482.jpeg,0,benign,colonn1482,colon_n,187,436
train,colon_n/colonn1483.jpeg,0,benign,colonn1483,colon_n,36,285
train,colon_n/colonn1484.jpeg,0,benign,colonn1484,colon_n,51,300
train,colon_n/colonn1485.jpeg,0,benign,colonn1485,colon_n,226,475
train,colon_n/colonn1487.jpeg,0,benign,colonn1487,colon_n,147,396
train,colon_n/colonn149.jpeg,0,benign,colonn149,colon_n,76,325
train,colon_n/colonn1490.jpeg,0,benign,colonn1490,colon_n,141,390
train,colon_n/colonn1491.jpeg,0,benign,colonn1491,colon_n,164,413
train,colon_n/colonn1492.jpeg,0,benign,colonn1492,colon_n,211,460
train,colon_n/colonn1493.jpeg,0,benign,colonn1493,colon_n,105,354
train,colon_n/colonn1494.jpeg,0,benign,colonn1494,colon_n,180,429
train,colon_n/colonn1495.jpeg,0,benign,colonn1495,colon_n,22,271
train,colon_n/colonn1496.jpeg,0,benign,colonn1496,colon_n,23,272
train,colon_n/colonn1497.jpeg,0,benign,colonn1497,colon_n,70,319
train,colon_n/colonn1498.jpeg,0,benign,colonn1498,colon_n,193,442
train,colon_n/colonn1499.jpeg,0,benign,colonn1499,colon_n,193,442
train,colon_n/colonn150.jpeg,0,benign,colonn150,colon_n,76,325
train,colon_n/colonn1501.jpeg,0,benign,colonn1501,colon_n,113,362
train,colon_n/colonn1502.jpeg,0,benign,colonn1502,colon_n,56,305
train,colon_n/colonn1503.jpeg,0,benign,colonn1503,colon_n,56,305
train,colon_n/colonn1505.jpeg,0,benign,colonn1505,colon_n,143,392
train,colon_n/colonn1506.jpeg,0,benign,colonn1506,colon_n,202,451
train,colon_n/colonn1507.jpeg,0,benign,colonn1507,colon_n,217,466
train,colon_n/colonn1508.jpeg,0,benign,colonn1508,colon_n,104,353
train,colon_n/colonn1509.jpeg,0,benign,colonn1509,colon_n,210,459
train,colon_n/colonn1510.jpeg,0,benign,colonn1510,colon_n,158,407
train,colon_n/colonn1513.jpeg,0,benign,colonn1513,colon_n,39,288
train,colon_n/colonn1514.jpeg,0,benign,colonn1514,colon_n,102,351
train,colon_n/colonn1515.jpeg,0,benign,colonn1515,colon_n,242,491
train,colon_n/colonn1516.jpeg,0,benign,colonn1516,colon_n,72,321
train,colon_n/colonn1519.jpeg,0,benign,colonn1519,colon_n,201,450
train,colon_n/colonn152.jpeg,0,benign,colonn152,colon_n,32,281
train,colon_n/colonn1520.jpeg,0,benign,colonn1520,colon_n,5,254
train,colon_n/colonn1521.jpeg,0,benign,colonn1521,colon_n,50,299
train,colon_n/colonn1523.jpeg,0,benign,colonn1523,colon_n,43,292
train,colon_n/colonn1525.jpeg,0,benign,colonn1525,colon_n,204,453
train,colon_n/colonn1528.jpeg,0,benign,colonn1528,colon_n,222,471
train,colon_n/colonn1529.jpeg,0,benign,colonn1529,colon_n,155,404
train,colon_n/colonn153.jpeg,0,benign,colonn153,colon_n,51,300
train,colon_n/colonn1530.jpeg,0,benign,colonn1530,colon_n,155,404
train,colon_n/colonn1531.jpeg,0,benign,colonn1531,colon_n,155,404
train,colon_n/colonn1533.jpeg,0,benign,colonn1533,colon_n,194,443
train,colon_n/colonn1534.jpeg,0,benign,colonn1534,colon_n,194,443
train,colon_n/colonn1538.jpeg,0,benign,colonn1538,colon_n,129,378
train,colon_n/colonn1539.jpeg,0,benign,colonn1539,colon_n,251,500
train,colon_n/colonn154.jpeg,0,benign,colonn154,colon_n,157,406
train,colon_n/colonn1541.jpeg,0,benign,colonn1541,colon_n,152,401
train,colon_n/colonn1542.jpeg,0,benign,colonn1542,colon_n,91,340
train,colon_n/colonn1543.jpeg,0,benign,colonn1543,colon_n,1,250
train,colon_n/colonn1546.jpeg,0,benign,colonn1546,colon_n,233,482
train,colon_n/colonn1548.jpeg,0,benign,colonn1548,colon_n,63,312
train,colon_n/colonn1549.jpeg,0,benign,colonn1549,colon_n,63,312
train,colon_n/colonn155.jpeg,0,benign,colonn155,colon_n,98,347
train,colon_n/colonn1551.jpeg,0,benign,colonn1551,colon_n,141,390
train,colon_n/colonn1552.jpeg,0,benign,colonn1552,colon_n,128,377
train,colon_n/colonn1554.jpeg,0,benign,colonn1554,colon_n,22,271
train,colon_n/colonn1555.jpeg,0,benign,colonn1555,colon_n,62,311
train,colon_n/colonn1557.jpeg,0,benign,colonn1557,colon_n,7,256
train,colon_n/colonn1558.jpeg,0,benign,colonn1558,colon_n,23,272
train,colon_n/colonn1559.jpeg,0,benign,colonn1559,colon_n,23,272
train,colon_n/colonn1560.jpeg,0,benign,colonn1560,colon_n,70,319
train,colon_n/colonn1562.jpeg,0,benign,colonn1562,colon_n,171,420
train,colon_n/colonn1565.jpeg,0,benign,colonn1565,colon_n,133,382
train,colon_n/colonn1566.jpeg,0,benign,colonn1566,colon_n,54,303
train,colon_n/colonn1568.jpeg,0,benign,colonn1568,colon_n,21,270
train,colon_n/colonn1569.jpeg,0,benign,colonn1569,colon_n,242,491
train,colon_n/colonn157.jpeg,0,benign,colonn157,colon_n,134,383
train,colon_n/colonn1570.jpeg,0,benign,colonn1570,colon_n,28,277
train,colon_n/colonn1571.jpeg,0,benign,colonn1571,colon_n,78,327
train,colon_n/colonn1572.jpeg,0,benign,colonn1572,colon_n,31,280
train,colon_n/colonn1573.jpeg,0,benign,colonn1573,colon_n,130,379
train,colon_n/colonn1574.jpeg,0,benign,colonn1574,colon_n,106,355
train,colon_n/colonn1575.jpeg,0,benign,colonn1575,colon_n,163,412
train,colon_n/colonn1576.jpeg,0,benign,colonn1576,colon_n,122,371
train,colon_n/colonn1577.jpeg,0,benign,colonn1577,colon_n,43,292
train,colon_n/colonn1578.jpeg,0,benign,colonn1578,colon_n,230,479
train,colon_n/colonn1579.jpeg,0,benign,colonn1579,colon_n,253,502
train,colon_n/colonn1580.jpeg,0,benign,colonn1580,colon_n,29,278
train,colon_n/colonn1581.jpeg,0,benign,colonn1581,colon_n,83,332
train,colon_n/colonn1582.jpeg,0,benign,colonn1582,colon_n,188,437
train,colon_n/colonn1584.jpeg,0,benign,colonn1584,colon_n,194,443
train,colon_n/colonn1587.jpeg,0,benign,colonn1587,colon_n,129,378
train,colon_n/colonn1588.jpeg,0,benign,colonn1588,colon_n,91,340
train,colon_n/colonn1589.jpeg,0,benign,colonn1589,colon_n,91,340
train,colon_n/colonn159.jpeg,0,benign,colonn159,colon_n,147,396
train,colon_n/colonn1590.jpeg,0,benign,colonn1590,colon_n,199,448
train,colon_n/colonn1591.jpeg,0,benign,colonn1591,colon_n,215,464
train,colon_n/colonn1592.jpeg,0,benign,colonn1592,colon_n,32,281
train,colon_n/colonn1593.jpeg,0,benign,colonn1593,colon_n,250,499
train,colon_n/colonn1594.jpeg,0,benign,colonn1594,colon_n,220,469
train,colon_n/colonn1595.jpeg,0,benign,colonn1595,colon_n,98,347
train,colon_n/colonn1596.jpeg,0,benign,colonn1596,colon_n,189,438
train,colon_n/colonn1597.jpeg,0,benign,colonn1597,colon_n,98,347
train,colon_n/colonn1598.jpeg,0,benign,colonn1598,colon_n,151,400
train,colon_n/colonn16.jpeg,0,benign,colonn16,colon_n,163,412
train,colon_n/colonn160.jpeg,0,benign,colonn160,colon_n,147,396
train,colon_n/colonn1600.jpeg,0,benign,colonn1600,colon_n,134,383
train,colon_n/colonn1601.jpeg,0,benign,colonn1601,colon_n,177,426
train,colon_n/colonn1602.jpeg,0,benign,colonn1602,colon_n,177,426
train,colon_n/colonn1604.jpeg,0,benign,colonn1604,colon_n,147,396
train,colon_n/colonn1605.jpeg,0,benign,colonn1605,colon_n,248,497
train,colon_n/colonn1606.jpeg,0,benign,colonn1606,colon_n,63,312
train,colon_n/colonn1607.jpeg,0,benign,colonn1607,colon_n,141,390
train,colon_n/colonn1608.jpeg,0,benign,colonn1608,colon_n,227,476
train,colon_n/colonn161.jpeg,0,benign,colonn161,colon_n,141,390
train,colon_n/colonn1610.jpeg,0,benign,colonn1610,colon_n,22,271
train,colon_n/colonn1611.jpeg,0,benign,colonn1611,colon_n,149,398
train,colon_n/colonn1612.jpeg,0,benign,colonn1612,colon_n,149,398
train,colon_n/colonn1613.jpeg,0,benign,colonn1613,colon_n,22,271
train,colon_n/colonn1614.jpeg,0,benign,colonn1614,colon_n,116,365
train,colon_n/colonn1615.jpeg,0,benign,colonn1615,colon_n,89,338
train,colon_n/colonn1616.jpeg,0,benign,colonn1616,colon_n,23,272
train,colon_n/colonn1617.jpeg,0,benign,colonn1617,colon_n,109,358
train,colon_n/colonn162.jpeg,0,benign,colonn162,colon_n,107,356
train,colon_n/colonn1620.jpeg,0,benign,colonn1620,colon_n,228,477
train,colon_n/colonn1621.jpeg,0,benign,colonn1621,colon_n,202,451
train,colon_n/colonn1622.jpeg,0,benign,colonn1622,colon_n,74,323
train,colon_n/colonn1623.jpeg,0,benign,colonn1623,colon_n,217,466
train,colon_n/colonn1624.jpeg,0,benign,colonn1624,colon_n,41,290
train,colon_n/colonn1625.jpeg,0,benign,colonn1625,colon_n,12,261
train,colon_n/colonn1626.jpeg,0,benign,colonn1626,colon_n,213,462
train,colon_n/colonn1627.jpeg,0,benign,colonn1627,colon_n,166,415
train,colon_n/colonn1628.jpeg,0,benign,colonn1628,colon_n,78,327
train,colon_n/colonn1629.jpeg,0,benign,colonn1629,colon_n,31,280
train,colon_n/colonn163.jpeg,0,benign,colonn163,colon_n,227,476
train,colon_n/colonn1630.jpeg,0,benign,colonn1630,colon_n,130,379
train,colon_n/colonn1631.jpeg,0,benign,colonn1631,colon_n,34,283
train,colon_n/colonn1633.jpeg,0,benign,colonn1633,colon_n,49,298
